const,Year,Infant_deaths,Under_five_deaths,Adult_mortality,Alcohol_consumption,Hepatitis_B,Measles,BMI,Polio,Diphtheria,Incidents_HIV,GDP_per_capita,Population_mln,Thinness_ten_nineteen_years,Thinness_five_nine_years,Schooling,Economy_status_Developed,Economy_status_Developing,Region_Asia,Region_Central America and Caribbean,Region_European Union,Region_Middle East,Region_North America,Region_Oceania,Region_Rest of Europe,Region_South America
1.0,-0.625,1.0909090909090908,1.1019677996422184,0.49552700575881176,-0.5847328244274809,-0.8571428571428571,-0.6896551724137931,-1.2812500000000007,-0.5625,-0.875,1.1009985692925912,-1.099665168892699,0.8531164502315768,1.7857142857142858,1.857142857142857,-0.8490566037735848,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.22023047375160051,-0.18067978533094817,-0.4260659365112979,-0.40458015267175573,0.45714285714285713,-0.6206896551724138,0.6874999999999999,0.25,0.25,-0.18906019293137094,0.43841692669723165,1.0945905975548882,0.2857142857142858,0.26785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.625,-0.1229193341869398,-0.10375670840787123,-0.13675428411454468,0.43206106870229,-0.45714285714285713,0.0,0.31250000000000006,-1.25,-0.75,0.6670132633150659,0.5141193107981376,0.6204563966390455,-0.30357142857142855,-0.3214285714285714,0.3584905660377357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.375,-0.20486555697823305,-0.16994633273703047,-0.03591316379324279,0.33893129770992364,0.5142857142857142,0.27586206896551724,-0.5625000000000003,0.375,0.375,0.1783007192395202,0.09215100079320011,1.0189219249730863,0.875,0.8928571428571431,-0.018867924528301817,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.375,-0.4148527528809219,-0.338103756708408,-0.6920444410148001,1.16030534351145,0.34285714285714286,0.10344827586206896,0.4687500000000001,0.0625,0.0625,-0.21164689700916514,1.0922319186116336,-0.21531621383647612,-0.5357142857142857,-0.5535714285714285,0.8301886792452828,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.875,0.7170294494238157,0.8658318425760287,1.9306681406162234,0.5694656488549618,-0.9142857142857143,-0.7241379310344828,0.15625000000000003,-1.375,-1.25,488828.5668180667,0.07093309081894975,0.8247129462757035,2.3214285714285716,2.8214285714285716,0.18867924528301902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.125,1.5211267605633803,1.8425760286225406,0.9203618594017223,-0.14656488549618324,-0.34285714285714286,-0.6551724137931034,-0.8437500000000011,-1.0,-1.0,29.67037841555722,-0.9157064246121827,-0.6187994817450747,0.9285714285714287,0.9107142857142859,-1.0188679245283019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.25,0.6325224071702945,0.5223613595706619,0.3853038136650198,-0.20458015267175575,0.5714285714285714,0.5172413793103449,-0.1250000000000007,0.375,0.375,-0.18906019293137094,-0.19002376212881855,-0.19877249732377886,0.017857142857142873,0.017857142857142873,0.39622641509433965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.75,1.6286811779769526,1.9785330948121649,0.8624004680268397,-0.39389312977099233,-0.9142857142857143,0.0,-1.0625000000000009,-1.0,-1.0625,3.1242134460867956,-0.6939481822928789,-0.03128000423950395,1.1071428571428572,1.0892857142857144,-0.9811320754716979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.25,-0.05633802816901407,-0.0644007155635063,-0.05670518436632445,0.45496183206106866,0.5714285714285714,-0.9655172413793104,0.03124999999999934,0.375,0.375,0.23157859193343344,0.3020102329801551,1.5358816308245091,-0.05357142857142854,-0.07142857142857141,-0.18867924528301885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.5,0.7964148527528809,1.0322003577817531,2.1612969798988937,-0.009160305343511458,0.2857142857142857,-0.6551724137931034,-0.5937500000000008,0.0,0.0,886.252010597295,-0.5571375076161659,0.23546237449068566,0.625,0.6071428571428572,-0.09433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.75,-0.38412291933418696,-0.3130590339892666,-0.22405708204646907,1.03206106870229,-0.05714285714285714,0.5517241379310345,0.43749999999999967,0.375,0.375,-0.18906019293137094,0.4667895793003963,0.1156624436211585,-0.2857142857142857,-0.2857142857142857,0.7924528301886792,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.625,0.29193341869398215,0.2683363148479428,0.1387857503055273,0.40916030534351144,-1.4857142857142858,0.0,-0.15625000000000003,-1.1875,-0.6875,2.592896368324077,0.0163918132652644,0.059702627924714466,0.0714285714285715,0.053571428571428624,-0.20754716981132065,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.875,0.11267605633802823,0.0894454382826476,-0.1498906202611834,-0.6042748091603053,0.17142857142857143,0.10344827586206896,0.4062499999999992,0.0625,0.0625,-0.256148316997753,0.4275196118747402,-0.14912988452030368,0.42857142857142866,0.3928571428571429,-0.4150943396226415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.75,0.7938540332906532,0.778175313059034,0.3920657965339454,-0.49770992366412214,-0.22857142857142856,-1.6551724137931034,1.0,-0.3125,-0.5,0.02471379075558174,-0.47156833182211005,-1.0175563396277285,-0.5535714285714285,-0.5535714285714285,-0.16981132075471686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.625,-0.3021766965428937,-0.23792486583184264,0.45145926389858465,1.0061068702290075,0.45714285714285713,0.4827586206896552,0.15625000000000003,0.3125,0.25,-0.18906019293137094,0.3699241832803595,1.3875699624438995,-0.17857142857142858,-0.1607142857142857,0.7358490566037734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.5121638924455827,0.6565295169946332,0.6929094292692644,-0.1954198473282443,0.45714285714285713,-0.6551724137931034,-0.531250000000001,0.1875,0.25,3.013657565641526,-0.8480316189193429,-0.5045340981943159,0.7142857142857143,0.6964285714285715,-0.830188679245283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.3367477592829706,1.3738819320214672,0.7139778153842289,-0.6033587786259542,-1.4857142857142858,-2.1379310344827585,-1.000000000000001,-1.875,-1.875,-0.32125368735212184,-1.0855100849867763,0.5823702228647705,2.803571428571429,2.8214285714285716,-0.9245283018867924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.375,0.16133162612035853,0.14669051878354206,0.12029438313954832,-0.033587786259542014,-0.5714285714285714,0.0,0.18749999999999936,-0.8125,-0.875,-0.07267569719568504,-0.46463647396112107,-0.14912988452030368,-0.21428571428571425,-0.23214285714285712,-0.4528301886792451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.875,-0.03329065300896289,-0.02683363148479428,-0.03311720590848005,0.6290076335877861,-2.2285714285714286,0.0,0.18749999999999936,-0.4375,-1.0,0.6670132633150659,0.06269208208258129,0.5285456333030509,-0.26785714285714285,-0.2857142857142857,-0.2641509433962263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.25,1.1600512163892445,1.56350626118068,2.611349291947893,-0.38473282442748097,0.22857142857142856,-0.6551724137931034,-1.0937500000000002,0.0625,0.0,1284.158711625964,-1.2257644075767267,0.22615903082804398,0.7321428571428573,0.6964285714285715,-0.830188679245283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5,-0.28169014084507044,-0.2271914132379249,-0.18141064868735357,0.9022900763358778,0.4,0.3793103448275862,0.15625000000000003,0.125,0.125,-0.29976854983083356,0.20476507374055952,-0.015096725168886624,-0.23214285714285712,-0.23214285714285712,0.5471698113207546,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.25,-0.20998719590268886,-0.17352415026833637,-0.1532428983925935,-0.4412213740458015,-0.2857142857142857,0.5172413793103449,1.9375000000000002,0.375,-0.5625,0.02471379075558174,-0.0552186363525998,-1.013059989447914,-0.5714285714285714,-0.5714285714285714,0.4905660377358491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.625,1.6619718309859155,2.1896243291592135,3.0600413112647673,-0.4152671755725191,-1.4285714285714286,-0.6551724137931034,-1.156250000000001,-0.875,-1.8125,6630.273578612585,-1.2550897478641043,0.19175177945056646,0.7857142857142858,0.7678571428571429,-0.8679245283018866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.3559539052496799,-0.2915921288014312,-0.41491799660106293,0.7343511450381677,0.17142857142857143,0.10344827586206896,1.0,0.0,0.125,-0.09642044635506826,1.1891237428771293,1.7826993129687534,-0.44642857142857145,-0.48214285714285715,1.0377358490566038,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.375,-0.0384122919334187,-0.048300536672629756,0.5151740833726645,-0.004580152671755763,0.5714285714285714,0.5517241379310345,0.12499999999999958,0.3125,0.375,-0.11992893131273172,0.34527181889666986,0.34411976904723635,-0.17857142857142858,-0.14285714285714282,0.6792452830188679,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.5,0.7554417413572344,0.6350626118067979,0.4431970109451521,-0.2137404580152672,0.45714285714285713,0.20689655172413793,-0.1875000000000005,-1.6875,-0.625,-0.18906019293137094,-0.25879515867780833,-0.20653974396107982,0.03571428571428575,0.017857142857142873,0.39622641509433965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.75,0.6939820742637643,0.6744186046511628,0.26853757763807945,-0.4946564885496183,0.34285714285714286,0.034482758620689655,1.3125,-0.125,0.125,0.02471379075558174,-0.4879531697953096,-1.0086043307779196,-0.5714285714285714,-0.5714285714285714,0.018867924528301983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.75,-0.42509603072983354,-0.34704830053667274,-0.8033372036473075,0.5160305343511449,0.4,0.034482758620689655,0.0,0.1875,0.1875,-0.21164689700916514,0.9012155853568359,0.9658433328790249,-0.5,-0.48214285714285715,0.4716981132075473,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.25,-0.4327784891165173,-0.3524150268336316,-0.6129751827332554,1.2732824427480915,0.34285714285714286,0.10344827586206896,0.09374999999999913,0.375,0.375,-0.18906019293137094,1.4538361952568237,-0.8703029056889449,-0.4107142857142857,-0.4285714285714286,0.6603773584905661,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.875,-0.3585147247119078,-0.2951699463327371,-0.3480590704427054,0.49160305343511446,0.17142857142857143,0.27586206896551724,0.12499999999999958,0.0,0.0,-0.32125368735212184,0.1179054151666542,-0.028242690949961395,-0.21428571428571425,-0.21428571428571425,0.5471698113207546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,-0.13060179257362356,-0.1091234347048301,-0.3623439387114548,0.43816793893129763,-0.9142857142857143,0.3103448275862069,0.37499999999999983,-1.3125,-1.25,0.6670132633150659,0.5362682794722924,-0.2705468389660749,-0.25,-0.26785714285714285,0.39622641509433965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.75,0.3713188220230475,0.2915921288014311,-0.20160686822209042,-0.4839694656488549,0.4,0.3103448275862069,0.0,0.25,0.1875,-0.09642044635506826,-0.703425629086298,0.025082516307454852,0.053571428571428624,0.0714285714285715,0.5471698113207546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.75,1.8489116517285533,2.2593917710196787,1.3669936992245615,0.4045801526717557,-0.11428571428571428,-0.896551724137931,-1.531250000000001,-1.3125,-0.75,6.123859856748224,-1.199693850093049,-0.06598890191159079,0.9821428571428573,0.9821428571428573,-1.1132075471698113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.375,0.8066581306017927,1.239713774597496,3.743213341636264,-0.22748091603053436,-1.2,-0.6551724137931034,-0.687500000000001,-1.625,-1.75,35943.5074211292,-0.5708883177715692,0.20361613481730917,1.0892857142857144,1.0892857142857144,-0.18867924528301885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.21510883482714477,0.19677996422182473,0.5758094010943356,0.7862595419847325,0.5142857142857142,0.4827586206896552,-0.1875000000000005,0.375,0.125,-0.32125368735212184,-0.25632191245737296,-0.4306913594259751,-0.19642857142857137,-0.1607142857142857,0.20754716981132082,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.625,0.6069142125480154,0.708407871198569,0.6447679875384265,-0.34351145038167935,0.17142857142857143,-1.0689655172413792,-0.5937500000000008,-0.125,-0.0625,2.592896368324077,-0.41993189139443043,0.5627094758124547,0.6071428571428572,0.5892857142857143,-0.18867924528301885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.75,1.1267605633802817,1.348837209302326,0.6033023887673559,0.564885496183206,-0.6857142857142857,-0.6551724137931034,-0.7812500000000002,-2.8125,-1.0,3.963230568418506,-0.13125895341100496,0.563074042228809,0.9464285714285715,0.9285714285714287,-0.5471698113207546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.375,0.3764404609475032,0.5169946332737031,2.040223748414039,0.47328244274809156,-1.0285714285714285,-0.9655172413793104,0.4062499999999992,-1.3125,-1.3125,28557.819187254827,0.16724404297485318,0.8874756350961878,0.7142857142857143,1.0000000000000002,0.4150943396226415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.5428937259923176,0.6261180679785332,0.5347027186114246,0.5938931297709923,0.5142857142857142,-0.6551724137931034,-0.7812500000000002,0.1875,0.3125,13.18002547220636,-0.6832140224447472,0.889920916147962,0.6071428571428572,0.5714285714285715,-0.3773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.875,-0.19206145966709348,-0.15742397137745978,-0.036096211100204105,0.8015267175572518,0.4,0.0,0.6874999999999999,0.1875,0.1875,0.4849659318836596,0.9223622023105974,-0.9049895641634782,-0.14285714285714282,-0.14285714285714282,0.6226415094339621,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.625,-0.08450704225352115,-0.0858676207513417,-0.2089790087808871,0.5862595419847326,-1.3142857142857143,0.0,0.21874999999999983,0.0625,0.0,-0.024467884428875892,0.34343347629701476,0.7397012054847645,-0.37499999999999994,-0.4107142857142857,0.2641509433962263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.375,-0.38412291933418696,-0.3130590339892666,-0.6024481680015363,1.395419847328244,0.34285714285714286,0.10344827586206896,0.3437499999999994,-0.25,-0.25,-0.234008859626327,1.1098138078469328,-0.2607388069976465,-0.5357142857142857,-0.5535714285714285,0.7169811320754715,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.75,0.48911651728553135,0.4633273703041145,0.12670462804607754,-0.14351145038167942,-1.0857142857142856,-1.103448275862069,-1.2500000000000002,-0.6875,-0.625,-0.18906019293137094,-0.4997496074997615,2.4632744320370508,4.196428571428572,4.321428571428571,-0.3773584905660377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.75,-0.33034571062740076,-0.27012522361359576,-0.29079756582973376,-0.5221374045801526,0.4,0.5517241379310345,-0.0625000000000009,0.25,0.25,-0.024467884428875892,0.3553525031664261,0.6222370384453835,0.8035714285714286,0.7678571428571429,0.4339622641509433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.625,-0.4199743918053777,-0.34168157423971385,-0.6906877374455571,0.44427480916030526,-1.6571428571428573,0.3793103448275862,-0.09375000000000025,0.375,0.375,-0.18906019293137094,1.055366611114361,0.06973040679587256,-0.35714285714285715,-0.35714285714285715,0.7169811320754715,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.75,0.5966709346991038,0.708407871198569,0.7615378127282483,0.4183206106870228,0.11428571428571428,-0.6551724137931034,-0.8125000000000007,-0.125,-0.125,16.26432127359685,-0.7131035041176318,0.8609396052456953,0.625,0.6071428571428572,-0.4339622641509433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.125,1.6312419974391807,1.7692307692307696,1.9600526171278445,-0.48244274809160304,-0.6857142857142857,-0.6551724137931034,-0.7500000000000009,-1.0625,-1.0,14.998506151762834,-0.4510800095804325,0.40876077849214415,0.6607142857142858,0.642857142857143,-0.7547169811320754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.625,-0.4148527528809219,-0.33631484794275496,-0.6251747473677979,0.9343511450381677,0.5142857142857142,0.06896551724137931,0.12499999999999958,0.375,0.375,-0.18906019293137094,1.0286744595932849,0.1679430995250332,-0.4285714285714286,-0.4285714285714286,0.641509433962264,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.375,-0.06914212548015364,-0.05724508050089452,-0.3124150938655824,0.32519083969465634,0.2857142857142857,-0.3448275862068966,0.2812499999999996,0.125,0.0625,0.6670132633150659,0.4050483949846431,-0.3043737676050362,-0.23214285714285712,-0.25,0.2830188679245284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.875,-0.39948783610755445,-0.3166368515205725,-0.46939789998079817,1.5190839694656486,-3.6,-0.6206896551724138,-0.2500000000000003,0.3125,0.25,-0.11992893131273172,0.9491185598847651,0.9712810348554582,-0.46428571428571425,-0.48214285714285715,0.3773584905660379,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.25,-0.14084507042253522,-0.11806797853309485,-0.4560462140612636,-0.5978625954198473,0.45714285714285713,0.4827586206896552,0.6874999999999999,0.1875,0.1875,-0.07267569719568504,0.6805731892439861,0.5212602229694412,0.6964285714285715,0.7142857142857143,-0.0377358490566038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.25,0.5224071702944943,0.5760286225402504,1.5960145935362766,0.21221374045801528,0.2857142857142857,0.0,-0.4687500000000001,0.1875,0.1875,8180.197669790226,0.10292166554475528,-0.5273622165033728,0.9107142857142859,0.875,0.18867924528301902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.5,1.4084507042253522,1.796064400715564,2.298320451229557,1.1297709923664119,-2.5714285714285716,-0.6551724137931034,-1.312500000000001,-2.25,-2.125,130.4642423658118,-0.9133082816828428,0.562344639246823,0.6071428571428572,0.6071428571428572,-0.660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.443021766965429,-0.35957066189624337,-0.7670184644484445,0.5435114503816794,-0.05714285714285714,0.41379310344827586,0.09374999999999913,0.25,0.25,-0.2780674830876304,1.163277455099777,-0.927038633108354,-0.4285714285714286,-0.4285714285714286,0.4716981132075473,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.75,0.05889884763124202,0.028622540250447193,0.09088478248775628,0.3145038167938931,0.45714285714285713,-0.6206896551724138,0.18749999999999936,0.25,0.25,-0.07267569719568504,-0.6231904322441622,-0.12202137265469369,0.0,0.0,0.5471698113207546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.375,-0.3072983354673496,-0.24150268336314853,-0.48278547752914863,-0.59206106870229,0.5714285714285714,0.4827586206896552,0.03124999999999934,-0.0625,-0.0625,-0.1432035029367609,0.9658753481453198,-0.9085965174590523,0.5714285714285715,0.4821428571428572,0.1132075471698114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.75,0.012804097311139566,0.01252236135957065,-0.13108699592450565,0.25190839694656486,-0.17142857142857143,-0.2413793103448276,0.24999999999999917,-0.25,-0.4375,-0.04869230933987778,0.0891284732755475,-0.06729833598872466,-0.23214285714285712,-0.25,0.0943396226415096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.375,-0.06145966709346988,-0.05008944543828267,-0.04802658851862696,-0.09923664122137409,0.5142857142857142,0.41379310344827586,0.15625000000000003,0.25,0.3125,2.346510388918171,0.08832503972166514,-0.4118561202083581,-0.25,-0.26785714285714285,0.0377358490566038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.75,-0.03072983354673494,-0.039355992844364994,-0.18255200248370082,0.7572519083969463,0.5714285714285714,0.0,1.1874999999999993,0.375,0.375,0.6670132633150659,0.40127620767830746,-0.9784951387233316,0.17857142857142858,0.17857142857142858,0.1132075471698114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.375,-0.43533930857874525,-0.3524150268336316,-0.4832736036810456,1.3297709923664118,0.5714285714285714,0.5172413793103449,0.37499999999999983,0.375,0.375,-0.18906019293137094,0.6238788037513786,0.14121032258739288,-0.25,-0.23214285714285712,0.8679245283018868,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.625,0.8655569782330346,0.7370304114490162,-0.008847286503132558,-0.5221374045801526,-2.2285714285714286,-0.5517241379310345,0.03124999999999934,-0.8125,-1.0625,0.04967595923754059,-0.4018471268290172,0.031024240806392135,-0.03571428571428567,-0.03571428571428567,0.5283018867924527,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.25,0.7426376440460949,0.935599284436494,1.1922050560537512,0.34961832061068693,-0.22857142857142856,-0.6551724137931034,-0.9062500000000009,-0.3125,-0.5,25.472934135611514,-0.7712081351705219,0.8039311151236325,0.6964285714285715,0.6964285714285715,-0.5283018867924527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.875,0.6530089628681179,0.7656529516994636,0.46097054553481215,-0.5068702290076336,-0.6857142857142857,-0.6551724137931034,-1.5937500000000009,-1.5625,-1.0,0.15205871301156834,-0.895328471619233,1.2028548396691252,-0.3214285714285714,-0.35714285714285715,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.625,-0.39436619718309857,-0.3237924865831843,-0.6654343874106525,0.8061068702290074,0.34285714285714286,0.034482758620689655,-0.03125000000000045,0.1875,0.0,-0.16624648870371436,0.9408858621612295,0.9396700193654557,-0.5,-0.5,0.18867924528301902,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.375,0.7580025608194623,0.7388193202146692,0.3022075146303252,-0.5312977099236641,0.11428571428571428,-2.1379310344827585,1.2500000000000002,0.125,-0.125,0.02471379075558174,-0.5161897575084686,-1.013059989447914,-0.5714285714285714,-0.5714285714285714,0.018867924528301983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,-0.38412291933418696,-0.3059033989266548,0.13969380851457108,2.061068702290076,0.34285714285714286,0.4482758620689655,0.12499999999999958,0.125,0.125,-0.18906019293137094,0.6495654855165482,-0.6414164692023543,-0.23214285714285712,-0.21428571428571425,0.8301886792452828,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.375,1.3341869398207427,1.372093023255814,0.7340807166840442,-0.04885496183206111,-2.4,-0.6551724137931034,-0.5625000000000003,-1.375,-1.4375,66.93299686597462,-0.8564033992352219,-0.27853641668627166,0.7321428571428573,0.6964285714285715,-0.6981132075471698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.875,-0.29449423815621,-0.23792486583184264,-0.12335952824043087,1.1236641221374044,0.5142857142857142,0.4827586206896552,-0.03125000000000045,0.3125,0.375,-0.3425250441831513,0.34199853136662167,-0.14681295354904478,-0.30357142857142855,-0.2857142857142857,0.4716981132075473,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.125,0.15108834827144693,0.10554561717352415,0.7595386490031997,0.4259541984732823,0.5714285714285714,0.5517241379310345,0.06249999999999979,0.375,0.375,-0.18906019293137094,0.2830831368447251,0.31453784935774676,-0.1607142857142857,-0.14285714285714282,0.7358490566037734,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.625,-0.21254801536491677,-0.18246869409660113,-0.194044502030569,0.9572519083969464,0.11428571428571428,0.4482758620689655,-0.0625000000000009,-0.0625,-0.125,-0.32125368735212184,0.03211573961278599,-0.8255132306285493,-0.14285714285714282,-0.14285714285714282,0.4716981132075473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.875,-0.2023047375160051,-0.16636851520572454,0.11754149520936473,0.6656488549618319,0.5142857142857142,0.5517241379310345,-0.0625000000000009,0.3125,0.3125,66.93299686597462,0.44551297300521436,-1.0220941314070617,0.5357142857142857,0.6071428571428572,-0.07547169811320743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.625,0.48911651728553135,0.5688729874776387,0.3996425193769931,0.3755725190839693,0.5142857142857142,0.13793103448275862,-1.1875000000000004,0.3125,0.3125,2.3948070011471168,-0.8425343208455462,0.1446323827429212,0.5,0.5,-0.7735849056603772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.6427656850192062,0.6207513416815743,-0.12588988807195572,-0.6054961832061069,0.34285714285714286,-0.6896551724137931,-1.5000000000000007,0.1875,0.0625,-0.3425250441831513,-0.729880441143224,1.385722761372725,2.892857142857143,-0.21428571428571425,-0.5849056603773584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.5,0.9398207426376441,1.372093023255814,0.9181617025553046,-0.051908396946564926,0.2857142857142857,-0.6551724137931034,-1.000000000000001,-0.375,-0.375,7.413645240438475,-0.8064289371161498,-0.6187994817450747,1.125,1.125,-1.0566037735849054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5,1.3674775928297054,1.6493738819320216,0.8701674165026119,-0.5694656488549619,-1.4857142857142858,-0.6551724137931034,-0.9375000000000002,-1.875,-1.875,2.3948070011471168,-0.8140671321427855,0.13905939333505962,0.8392857142857144,0.8392857142857144,-1.0943396226415092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.125,-0.07938540332906525,-0.08228980322003582,-0.5856365290641439,0.18320610687022895,0.5142857142857142,0.3793103448275862,0.03124999999999934,0.25,0.25,-0.29976854983083356,-0.1796370567364417,-0.37868030886584625,-0.2857142857142857,-0.26785714285714285,0.2641509433962263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
